domain,problem,runtime,size,status,jic-limit,trials,forgetpolicy,fullstate,planlocal,partial-planlocal,plan-with-policy,limit-planlocal,detect-deadends,generalize-deadends,online-deadends,optimized-scd,jic time,policy eval,policy creation,policy use,search time,engine time,regression time,simulator time,successful states,replans,actions,policy score,strongly cyclic,succeeded
blocksworld,p14.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p14.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p14.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p14.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p14.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p14.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p14.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p14.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p14.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p15.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p15.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p15.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p15.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p15.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p15.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p15.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p15.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p15.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p15.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p16.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p16.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p16.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p16.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p16.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p16.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p16.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p16.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p16.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p16.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p17.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p17.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p17.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p17.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p17.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p17.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p17.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p17.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p17.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p17.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p18.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p18.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p18.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p18.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p18.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p18.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p18.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p18.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p18.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p18.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p19.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p19.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p19.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p19.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p19.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p19.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p19.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p19.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p19.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p19.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p20.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p20.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p20.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p20.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p20.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p20.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p20.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p20.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p20.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p20.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p21.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p21.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p21.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p21.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p21.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p21.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p21.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p21.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p21.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p21.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p22.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p22.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p22.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p22.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p22.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p22.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p22.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p22.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p22.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p22.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p23.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p23.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p23.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p23.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p23.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p23.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p23.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p23.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p23.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p23.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p24.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p24.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p24.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p24.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p24.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p24.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p24.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p24.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p24.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p24.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p25.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p25.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p25.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p25.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p25.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p25.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p25.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p25.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p25.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p25.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p26.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p26.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p26.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p26.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p26.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p26.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p26.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p26.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p26.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p26.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p27.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p27.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p27.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p27.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p27.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
blocksworld,p27.pddl,0.000000,0,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,False,0
